Name,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,소재,소재,소재,소재,소재,소재,소재,소재,소재,소재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,금융,금융,금융,금융,금융,금융,금융,금융,금융,금융,IT,IT,IT,IT,IT,IT,IT,IT,IT,IT,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티
D A T E,종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간)
2011-02-17,"4,373.04","43,929,909","402,166.78",7.91,24.83,"6,866.48","18,140","44,124.86","-12,726.64","-31,664.45","4,241.75","170,100,842.94","1,550,023.36",8.98,15.03,"38,372.37","12,222","-11,994.46","11,522.06","-2,256.58","3,118.77","190,774,804.03","2,087,275.87",10.51,195.51,"35,435.38","5,653","192,169.36","-63,503.90","-131,480.07","2,973.63","174,770,717.66","1,051,316.13",7.91,16.65,"30,674.21","14,306","-69,440.44","52,752.23","13,482.14","3,050.87","39,299,508.74","236,647.23",10.59,11.97,"3,781.40","8,876","-7,079.12","2,434.23","5,987.41","1,555.52","22,706,821.07","436,045.69",13.62,22.84,"3,561.08","7,040","3,677.25","-4,124.69","2,058.28","1,757.46","173,150,387.54","948,835.95",8.52,16.39,143.33,"3,226","-73,230.29","45,733.69","25,615.78","1,097.59","299,125,223.35","2,446,329.24",9.09,17.87,"34,367.92","14,928","-107,814.53","27,423.95","73,328.31",218.24,"27,846,941.28","100,848.16",8.14,14.41,243.21,"3,235",-272.96,703.75,-637.38,892.71,"30,230,399.27","90,159.97",12.36,47.35,"4,900.98","2,957","-8,502.95","6,971.05","1,031.90"
2011-02-18,"4,497.31","45,252,139.29","251,593.04",7.81,25.58,"7,670.26","18,282","-8,050.47","-10,583.17","19,375.02","4,320.75","173,563,393.18","1,147,356.58",9.22,15.34,"35,906.23","12,344","-103,767.86","57,010.95","46,168.50","3,223.30","196,810,159.45","1,866,305.11",10.52,201.69,"28,596.45","5,583","-40,436.13","26,695.14","9,068.85","3,029.97","178,051,145.60","1,112,297.16",8.2,16.96,"22,124.58","14,308","-64,944.38","-7,711.25","75,443.30","3,071.81","39,611,889.07","166,715.43",10.68,12.07,"3,364.86","8,635","-3,368.20","3,816.47","1,543.95","1,571.44","22,959,892.73","290,461.94",13.85,23.1,"1,366.59","7,000","2,398.70","-1,475.94",917.36,"1,786.65","175,943,333.99","794,468.35",8.57,16.65,391,"3,250","-21,238.34","35,778.85","-15,992.69","1,108.38","302,211,717.12","1,893,823.68",9.4,18.06,"35,595.09","14,998","-41,032.80","-3,059.56","44,101.63",218.81,"27,912,646.61","71,914.67",7.91,14.44,506.59,"3,243","7,489.99","-2,740.81","-4,470.44",904.14,"30,713,920.46","150,694.58",13.12,48.1,"2,164.67","2,853","-7,209.01","3,907.74",471.77
2011-02-21,"4,677.48","47,117,857.07","323,901.35",7.81,26.63,"6,954.12","18,282","-24,015.24","3,484.87","18,667.15","4,269","172,119,561.21","1,235,108.85",9.22,15.21,"28,485.58","12,344","87,177.24","28,354.19","-108,136.09","3,215.30","196,432,957.35","1,629,942.48",10.52,201.3,"39,886.17","5,583","95,482.10","-5,803.16","-73,783","3,047.35","180,878,997.35","1,225,280.76",8.2,17.1,"12,555.27","14,308","-86,088.44","118,967.90","-24,445.36","3,064.15","39,561,142.26","242,304.09",10.68,12.05,"2,826.93","8,635","11,275.72","4,366.87","-15,028.86","1,576.22","23,006,532.67","313,521.76",13.85,23.14,"1,446.24","7,000","-3,340.13",605.89,"1,879.42","1,765.32","173,756,301.44","690,665.41",8.57,16.45,104.64,"3,250","129,622.98","-5,538.85","-125,502.84","1,099.38","300,064,799.17","2,089,354.35",9.4,17.93,"29,753.07","14,998","-11,365.12","25,855.31","-17,512.75",216.31,"27,605,748.90","79,302.06",7.91,14.29,83.32,"3,243","15,184.48",-454.05,"-13,732.32",901.25,"30,541,361.85","74,061.16",13.12,47.83,783.46,"2,853",55.94,"8,187.92","-9,086.25"
2011-02-22,"4,563.36","45,978,798.81","325,381.11",7.81,25.99,"10,497.36","18,282","17,937.02","-42,595.14","27,748.49","4,178.72","168,539,107.02","1,141,755.59",9.22,14.89,"22,599.11","12,344","39,974.63","-87,930.63","43,765.70","3,091.89","189,446,052.44","2,267,478.58",10.52,194.14,"40,998.52","5,583","316,278.85","-144,448.78","-153,339.56","2,992.58","177,794,192.88","1,049,495.92",8.2,16.81,"29,436.40","14,308","-29,350.98","-37,606.34","62,980.21","3,039.58","39,149,126.27","235,827.62",10.68,11.92,"2,166.63","8,635","-3,040.39","-1,878.27","4,783.54","1,548.67","22,596,899.37","360,799.69",13.85,22.73,"1,679.56","7,000","3,467.92","-6,920.14","2,753.41","1,762.88","172,889,319.76","784,496.91",8.57,16.37,511.84,"3,250","-38,336.95","-14,084.97","55,533.20","1,087.27","296,628,790.22","1,882,076.63",9.4,17.72,"31,383.57","14,998","-129,607.55","-24,689.37","157,314.67",215.43,"27,466,384.76","65,292.93",7.91,14.21,5.97,"3,243",-763.2,324.88,"1,028.29",881.12,"29,788,453.89","91,359.85",13.12,46.65,"2,273.45","2,853","-5,576.56",618.27,"4,789.77"
2011-02-23,"4,617.11","46,524,216.81","292,504.51",7.81,26.3,"5,278.94","18,282","-20,118.82","-2,048.29","27,934.61","4,160.15","167,478,710.24","1,084,784.41",9.22,14.8,"24,943.36","12,344",-751.8,"-24,614.04","30,122.58","3,073.44","188,295,461.60","1,738,190.24",10.52,192.13,"28,701.38","5,583","77,772.71","-52,080.21","-19,069.14","2,970.32","177,222,887.02","1,242,631.84",8.2,16.76,"34,070.75","14,308","-31,950.32","8,692.30","19,850.42","3,049.40","39,258,208.38","226,827.22",10.68,11.96,"4,039.63","8,635",-144.8,"-2,972.66","4,338.84","1,544.31","22,589,267.36","333,015.81",13.85,22.71,"2,186.78","7,000","-9,544.47","2,302","6,775.38","1,763.39","173,170,891.26","714,208.17",8.57,16.39,49.3,"3,250","-67,008.93","-38,334.27","112,918.75","1,075.55","293,450,822.38","2,104,439.75",9.4,17.54,"72,971.92","14,998","-30,746.53","-58,204.10","102,332.66",218.13,"27,764,482.45","72,202.27",7.91,14.37,460.98,"3,243","-11,018.29",-402.78,"10,219.98",882.31,"29,817,032.30","61,080.06",13.12,46.7,"5,709.43","2,853","-11,055.63","1,649.16","10,771.53"
2011-02-24,"4,462.78","44,728,465.33","391,659.48",7.81,25.28,"7,504.36","18,282","54,117.72","-8,775.44","-40,025.78","4,102.48","164,916,373.86","1,038,899.26",9.22,14.57,"28,944.70","12,344","57,927.25","-77,482.11","30,012.22","3,090.74","189,150,829.71","1,598,166.26",10.52,193.01,"28,835.16","5,583","-81,607.66","-82,046.70","159,392.69","2,951.24","176,230,683.66","1,049,083.44",8.2,16.66,"26,562.16","14,308","-100,419.69","6,620.51","92,810.59","3,047.97","39,127,706.89","239,669.74",10.68,11.92,"3,981.82","8,635","-6,770.55",-417.24,"7,712.34","1,530.53","22,405,915.54","339,578.37",13.85,22.53,"1,395.07","7,000","-4,434.02","2,264.13","2,346.07","1,749.79","171,945,490.93","713,065.48",8.57,16.28,689.78,"3,250","30,094.47","-31,663.12",-368.45,"1,067.81","291,411,210.35","1,901,391.26",9.4,17.41,"24,298.85","14,998","-101,653.59","22,963.01","86,759.47",220.1,"28,082,386.69","81,130.68",7.91,14.53,734.65,"3,243","-2,874.43","-1,297.66","4,814.76",883.55,"30,128,514.83","149,064.30",13.12,47.19,"1,340.76","2,853",649.37,"-2,008.39","1,839.20"
2011-02-25,"4,512.13","45,351,852.11","306,044.41",7.9,25.64,"5,936.20","18,218","18,138.41","-6,099.58","-11,878.17","4,122.86","166,067,101.14","939,097.77",8.89,14.67,"32,457.55","12,401","50,527.67","-58,588.13","7,500.46","3,148.83","192,387,210.13","1,423,864.24",10.31,196.31,"27,873.44","5,603","-25,233.18","-104,816.89","123,469.52","2,975.47","182,631,770.42","902,228.93",8.33,17.27,"12,512.26","14,305","-49,103.31","-52,520.15","98,631.18","3,066.22","39,371,978.97","201,432.86",10.69,11.99,"1,545.37","8,543","-5,310.70","9,301.95","-6,358.39","1,550.32","22,689,801.90","416,662.18",14.04,22.82,"2,799.12","6,891",-265.28,"-2,369.59","3,675.98","1,747.98","171,982,577.80","720,744.70",8.38,16.28,18.58,"3,249","61,944.15","-81,970.08","-1,289.37","1,075.36","293,579,484.79","1,700,951.27",9.16,17.54,"27,521.77","14,944","-3,208.10","-13,423.95","10,803.24",221.11,"28,248,777.82","81,045.91",8.01,14.62,273.13,"3,243","-4,911.59","-1,606.52","6,297.03",874.02,"29,797,411.31","118,995.57",12.75,46.67,"4,558.06","2,852","12,113.30","-7,082.07","-4,944.87"
2011-02-28,"4,337.91","43,527,604.63","214,686.56",7.9,24.6,"2,693.94","18,218","19,579.34","-9,640.11","-10,395.85","4,080.80","164,044,106.32","817,535.81",8.89,14.49,"26,938.17","12,401","31,048.45","-72,789.49","39,059.36","3,064.55","187,398,009.83","1,181,744.87",10.31,191.22,"32,507.36","5,603","95,828.61","-81,989","-15,513.73","2,970.94","182,038,011.33","968,776.09",8.33,17.21,"12,068.86","14,305","-66,234.28","2,248.70","65,360.18","3,008.71","38,725,390.22","229,736.57",10.69,11.8,"4,660.92","8,543","6,596.24","-9,554.01","3,156.44","1,550.41","22,702,068.32","326,167.59",14.04,22.85,"2,980.46","6,891","-2,554.75","-1,027.10","2,733.19","1,735.38","170,729,970.17","577,891.25",8.38,16.16,148.74,"3,249","9,809.96","-21,696.39","6,276.14","1,069.36","291,724,034.39","1,986,931.96",9.16,17.43,"25,419.32","14,944","-90,407.20","-15,309.38","106,191.78",218.31,"27,883,228.14","64,987.85",8.01,14.43,322.77,"3,243","2,037.61",901.38,"-2,585.91",857.62,"29,200,671.93","104,022.44",12.75,45.73,"2,129.13","2,852","15,022.67","-14,653.54",-127.79
2011-03-02,"4,309.90","43,314,476.51","214,032.85",7.9,24.48,"5,029.14","18,218","3,303.92","17,887.08","-21,975.99","4,081.73","164,075,120.31","804,545.54",8.89,14.49,"21,733.16","12,401","-13,889.14","23,820.44","-21,786.77","2,988.66","183,055,028.38","1,306,450.30",10.31,186.95,"44,160.51","5,603","159,952.68","-99,351.56","-59,468.37","2,995.72","183,007,688.01","1,030,147.30",8.33,17.3,"21,529.92","14,305","-147,642.09","38,031.45","107,619.10","3,014.22","38,733,127.46","166,483.95",10.69,11.8,"8,755.08","8,543","-6,528.57","-2,574.21","7,611.74","1,544.79","22,624,184.47","275,270.42",14.04,22.75,"2,797.91","6,891","-5,444.65",537.15,"5,916.11","1,726.16","170,070,686.87","631,602.43",8.38,16.1,,"3,249","15,751.34","-42,448.32","21,035.99","1,063.03","290,126,740.23","1,819,625.48",9.16,17.34,"56,606.98","14,944","-50,797.54","-8,826.13","53,928.98",216.97,"27,671,903.38","52,466.58",8.01,14.32,60.91,"3,243","-1,040.68","-3,516.86","4,639.16",853.66,"29,080,468.05","78,653.98",12.75,45.55,"1,012.04","2,852","-1,945.58","7,186.62","-4,943.81"
2011-03-03,"4,486.88","45,083,374.13","225,600.62",7.9,25.48,"3,611.38","18,218","-6,567.52","-7,802.69","6,612.92","4,165.17","167,756,881.19","850,623.67",8.89,14.82,"17,527.88","12,401","-46,632.35","30,931.82","12,985.75","3,085.06","188,653,136.12","1,418,177.03",10.31,192.67,"25,704.42","5,603","7,334.32","-89,288.75","70,847.15","3,080.62","188,018,238.38","1,329,811.72",8.33,17.78,"17,569.71","14,305","-257,884.01","172,748.18","81,350.32","3,042.97","39,122,726.45","195,030.40",10.69,11.92,"1,769.56","8,543","-1,935.71","-2,070.39","3,646.81","1,561.27","22,856,327.56","253,826.84",14.04,23,"1,670.08","6,891","-3,503.76","1,088.11","1,979.77","1,772.73","174,350,879.60","613,978.82",8.38,16.5,972.73,"3,249","-40,931.67","-4,755.72","33,532.16","1,077.35","294,051,109.32","1,946,233.91",9.16,17.51,"29,956.72","14,944","-91,406.25","79,681.95","3,802.28",216.36,"27,578,368.63","48,753.70",8.01,14.27,59.57,"3,243","10,568.84","-1,975.33","-8,759.08",850.85,"29,086,295.02","76,492.08",12.75,45.55,"1,726.58","2,852","6,558.71","8,380.95","-14,486.61"
2011-03-04,"4,591.78","46,085,488.29","227,017.09",7.94,26.06,"5,429.10","18,442","-32,364.02","-9,079.48","37,416.95","4,211.04","169,783,387.69","1,019,254.47",9,15,"17,964.54","12,549","-26,091.20","17,903.39","7,366.78","3,156.66","192,763,367.85","1,777,221.15",10.22,196.87,"24,927.18","5,616","-109,206.45","48,803.34","28,324.81","3,117.38","190,443,020.03","1,248,099.40",8.65,18.01,"29,424.91","14,436","-192,928.74","134,558.07","55,817.99","3,107.07","39,848,326.26","220,468.07",10.84,12.14,"2,158.86","8,608","-15,010.44","18,554.55","-5,641.92","1,588.46","23,263,048.54","303,689.51",14.15,23.4,"1,544.11","6,683","-6,943.10","5,589.32","11,268.39","1,817.52","178,060,195.02","739,902.27",8.71,16.85,"1,885.35","3,242","-111,573.92","3,652.47","104,280.32","1,096.48","299,679,777.91","2,423,047.25",9.17,17.83,"35,771.79","15,307","-167,319.76","205,019.34","-37,832.20",220.02,"28,062,354.99","76,818.46",7.85,14.52,289.99,"3,286","1,245.34","-1,048.68","-1,168.17",858.81,"29,388,139.74","76,449.60",12.93,46.03,502.47,"2,772","-1,799.24","2,865.56","-1,336.63"
2011-03-07,"4,650.55","46,757,274.76","247,435.93",7.94,26.44,"3,405.75","18,442","-50,911.77","-6,543.64","56,096.62","4,161.10","168,057,178.61","782,809.58",9,14.86,"15,408.06","12,549","45,809.23","-11,769.34","-29,166.41","3,126.22","191,151,405.07","1,440,585.67",10.22,195.23,"22,484.48","5,616","78,361.03","-6,324.98","-70,405.82","3,094.53","189,425,516.17","845,670.79",8.65,17.91,"8,973.53","14,436","-4,760.85","-21,592.84","23,715.13","3,079.63","39,511,426.94","165,611.18",10.84,12.04,"2,742.67","8,608","-1,910.08","4,888.13",-495.32,"1,589.22","23,268,539.43","231,665.26",14.15,23.41,"1,423.05","6,683","-2,481.70",-860.07,"2,733.56","1,795.82","175,844,674.34","458,134.43",8.71,16.65,122.39,"3,242","37,945.21","-38,664.55","-1,241.52","1,069.33","292,649,213.79","2,156,890.98",9.17,17.41,"23,168.50","15,307","179,774.70","20,991.49","-187,811.77",218.08,"27,793,824.16","67,912.03",7.85,14.38,88.42,"3,286","6,211.73","1,003.68","-7,818.82",862.18,"29,554,926.70","73,587.96",12.93,46.29,717.13,"2,772","-3,072.50","5,005.78","-2,278.10"
2011-03-08,"4,690.70","47,298,811.69","286,446.26",7.94,26.75,"8,681.52","18,442","-15,703.10","-43,640.23","58,428.41","4,205.24","169,869,288.85","882,340.37",9,15.01,"32,646.63","12,549","-43,095.83","-41,627.51","76,486.07","3,181.63","194,619,578.73","1,393,042.10",10.22,198.77,"17,552.77","5,616","-64,197.58","-84,809.06","153,540.70","3,124.55","191,467,554.67","1,033,508.70",8.65,18.11,"16,568.33","14,436","-70,649.55","-90,692.90","156,851.87","3,082.07","39,689,699.11","258,799.34",10.84,12.09,"2,525.91","8,608","-4,480.05","-6,698.07","15,102.26","1,594.56","23,337,111","249,788.06",14.15,23.48,"2,463.28","6,683","1,769.11","-4,711.05","2,915.75","1,820.13","178,179,125.65","630,440.95",8.71,16.87,227.3,"3,242","-47,584.68","-28,274.42","69,331.49","1,067.22","292,299,029.78","2,411,293.91",9.17,17.39,"37,764.38","15,307","153,705.80","-101,295.75","-50,044.26",220.2,"28,124,799.81","74,108.94",7.85,14.55,363.89,"3,286","-4,289.55",-168.57,"5,585.08",855.87,"29,365,912.75","69,276.11",12.93,45.99,786.34,"2,772","3,795.76","-5,491.31","1,489.05"
2011-03-09,"4,776.33","48,171,658.27","260,767.27",7.94,27.24,"4,481.01","18,442","-35,839.97","-22,839.08","54,609.23","4,236.24","171,120,912.52","1,143,083.45",9,15.12,"26,146","12,549","14,638.50","28,268.49","-50,461.43","3,181.08","194,434,117.75","1,471,689.96",10.22,198.58,"23,131.39","5,616","12,826.24","-38,801.51","19,749.23","3,152.50","193,206,293.99","1,148,065.16",8.65,18.27,"19,218.89","14,436","-94,995.40","-17,386.75","110,881.25","3,082.25","39,744,388.02","245,061.44",10.84,12.11,"3,544.09","8,608",-684.02,"-18,161.39","19,119.11","1,586.71","23,234,454.26","324,156.50",14.15,23.38,"1,572.88","6,683","4,693.75","-2,465.83",-179.04,"1,834.74","179,835,797.07","899,235.78",8.71,17.02,708.97,"3,242","-133,876.76","39,288.22","85,471.13","1,054.27","288,833,530.70","2,890,910.10",9.17,17.19,"36,324.48","15,307","339,581.66","-34,113.19","-291,747.53",222.32,"28,376,900.49","68,436.08",7.85,14.68,270.97,"3,286","-3,148.49","-1,882.94","4,447.80",863.37,"29,730,638.69","172,987.96",12.93,46.56,741.02,"2,772","-13,154.47","3,671.20","9,555"
2011-03-10,"4,783.46","48,307,406.82","363,538.47",7.94,27.32,"6,963.72","18,442","-20,067.11","-59,361.77","75,986.20","4,222.83","171,109,762.30","1,284,916.65",9,15.12,"21,335.91","12,549","40,546.93","-152,014","116,381.44","3,159.68","193,329,408.63","1,392,828.49",10.22,197.45,"30,817.54","5,616","129,641.96","-184,968.55","62,397.82","3,132.97","192,166,987.66","1,308,441.32",8.65,18.17,"28,501","14,436","80,295.38","-189,192.90","106,374.51","3,072.07","39,679,683.64","273,763.25",10.84,12.08,"1,807.06","8,608",-421.21,"-30,258.41","32,897.71","1,586.93","23,253,208.37","302,722.61",14.15,23.4,"1,731.77","6,683","6,998.59","-8,879.04","4,467.47","1,805.67","178,469,910.27","995,625.04",8.71,16.89,76.94,"3,242","36,524.36","-225,930.72","186,669.88","1,032.20","282,971,787.20","3,158,887.50",9.17,16.84,"72,325.68","15,307","495,876.95","-338,352.96","-145,476.69",220.27,"28,136,004.73","119,530",7.85,14.56,263.79,"3,286","3,541.65","-5,952.67","2,078.92",860.69,"29,734,277.78","148,988.54",12.93,46.57,257.04,"2,772",179.37,"-11,218.27","10,917.27"
2011-03-11,"4,641.52","46,913,790.92","284,002.30",8.17,26.53,"4,713.37","18,265","14,681.97","-17,982.39","3,260.65","4,151.65","168,285,773.13","1,020,531.83",8.92,14.88,"42,566.15","12,544","110,787.98","-131,298.20","9,085.84","3,091.74","189,440,184.62","1,465,327.07",10.12,193.48,"66,085.89","5,589","174,578.80","-117,028.46","-64,464.44","3,085.05","189,453,821","1,069,490.72",8.55,17.92,"27,991.74","14,078","35,587.91","-95,274.61","50,213.38","3,072.37","39,706,154.74","234,146.32",10.84,12.09,"2,482.30","8,642","-19,434.53","-3,604.19","25,198.93","1,583.60","23,190,566.54","295,829.70",13.88,23.35,"2,242.28","6,583","-9,889.58",-839.24,"11,304.30","1,782.95","176,557,456.08","658,344.77",8.63,16.71,98.76,"3,244","26,518.27","-61,894.35","35,417.11","1,026.63","281,464,946.21","2,165,714.09",8.68,16.75,"48,027.55","15,111","46,682.14","-86,586.39","34,946.74",218.19,"27,838,317.06","92,212.98",7.77,14.41,424.28,"3,286",893.65,-15.19,"-1,295.33",852.66,"29,377,044.94","93,837.78",12.5,46.01,961.33,"2,856","5,631.19","-1,141.17",-670.21
2011-03-14,"4,992.56","50,772,609.37","831,492.28",8.17,28.72,"11,867.71","18,265","-133,192.77","36,965.81","104,466.25","4,356.09","175,913,357.46","2,276,741.64",8.92,15.57,"64,462.23","12,544","-194,244.90","1,566.74","202,053.58","3,015.54","184,525,047.54","2,338,296.62",10.12,188.46,"29,800.86","5,589","225,821.68","24,920.59","-243,681.46","3,086.27","189,124,368.75","1,491,207.10",8.55,17.89,"14,735.46","14,078","76,486.78","42,534.22","-121,281.83","3,066.56","39,513,260.77","204,300.56",10.84,12.03,"4,239.64","8,642","-13,221.55","9,055.03","4,323.46","1,530.52","22,457,555","304,071.32",13.88,22.6,"3,252.23","6,583","-6,233.25",-382.86,"7,289.60","1,746.04","172,829,229.66","864,534.57",8.63,16.36,261.66,"3,244","13,896.51","-7,795.60","-22,253.56","1,050.60","287,246,176.29","3,222,118.23",8.68,17.09,"73,932.28","15,111","-160,610.85","11,959.79","139,805.12",214.92,"27,448,307.21","99,409.32",7.77,14.2,405.32,"3,286","2,588.89","-1,506.15","-1,068.04",820.89,"27,934,753.82","219,355.54",12.5,43.75,"2,857.60","2,856","23,915.95","2,105.34","-20,605.73"
2011-03-15,"4,948.27","50,299,318.86","752,601.32",8.17,28.45,"10,965.70","18,265","-64,411.08","4,635.29","58,128.40","4,264.53","172,474,296.68","2,243,165",8.92,15.26,"38,429.47","12,544","-117,948.40","-15,870.94","116,046.16","2,960.68","181,169,960.20","2,375,372.67",10.12,185.04,"49,258.06","5,589","77,703.62","-39,578.79","-46,507.21","3,013.28","184,892,904.21","1,867,269.72",8.55,17.49,"20,650.86","14,078","35,954.34","-48,696.96",133.84,"2,996.02","38,583,723.28","273,434.63",10.84,11.75,"2,413.48","8,642","-14,636.10","10,303.64","4,506.01","1,494.89","21,960,212.28","359,682.67",13.88,22.09,"1,917.95","6,583","-9,840.15","5,053.44","4,177.41","1,704.35","168,715,348.10","1,061,969.94",8.63,15.97,"1,224.28","3,244","55,579.31","-47,387.84","-21,975.25","1,014","277,410,405.90","3,407,879.90",8.68,16.51,"76,161.30","15,111","16,347.93","-119,812.33","95,504.80",210.27,"26,841,997.82","134,953.09",7.77,13.89,899.67,"3,286","2,157.34",-702.64,"-1,533.79",794.64,"26,837,717.14","217,847.82",12.5,42.03,908.17,"2,856","22,454.60","7,792.77","-25,538.64"
